,Building ID,Brand,Shopping Center Address,City,State / Prov,Postal Code,Latitude,Longitude,name,address,request_url,url,closed_indicator,website,rating,num_reviews,price,type,description,activity,operations,hours,menu_link,phone,online_ordering_platforms,events,other_platform_ratings,top_review_comments,self_description,time_of_scrape
27,100440,Michaels,Robert C. Daniel Pkwy. & Walton Way Ext.,Augusta,GA,30909,33.491988,-82.08038499999999,Michaels,"211 Robert C Daniel Jr Pkwy, Augusta, GA 30909",https://www.google.com/search?hl=en&q=michaels+robert%2Bc.%2Bdaniel%2Bpkwy.%2B%26%2Bwalton%2Bway%2Bext.&sourceid=chrome&ie=UTF-8,https://www.google.com/search?hl=en&q=michaels+robert%2Bc.%2Bdaniel%2Bpkwy.%2B%26%2Bwalton%2Bway%2Bext.&sourceid=chrome&ie=UTF-8,,http://locations.michaels.com/ga/augusta/9875/?utm_source=Google&amp;utm_medium=Maps&amp;utm_campaign=Google+Places,4.4,1045,,"Craft store in Augusta, Georgia",Chain retailer carrying art & hobby supplies plus home decor (most offer classes & custom framing).,"[[[6, [0, 0, 0, 0, 34, 49, 60, 64, 64, 69, 62, 35, 11, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 25, 37, 45, 50, 49, 45, 47, 53, 47, 27, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 30, 39, 48, 61, 71, 67, 56, 52, 45, 24, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 35, 48, 61, 70, 74, 70, 57, 49, 55, 33, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 35, 56, 74, 78, 65, 44, 34, 52, 65, 38, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 31, 40, 47, 54, 62, 65, 64, 69, 68, 33, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 33, 55, 80, 98, 100, 84, 64, 64, 65, 0, 0, 0, 0, 0, 0]]]]",,"{'Wednesday': '9AM–7PM', 'Thursday': '9AM–7PM', 'Friday': '9AM–7PM', 'Saturday': '9AM–7PM', 'Sunday': '10AM–7PM', 'Monday': '9AM–7PM', 'Tuesday': '9AM–7PM'}",,(706) 738-9330,,,,,,2020-07-22 19:17:09.834124
28,100100,Michaels,Fairmont Pkwy. & Sam Houston Pkwy.,Pasadena,TX,77505,29.647346000000002,-95.153161,Michaels,"5730 Fairmont Pkwy, Pasadena, TX 77505",https://www.google.com/search?hl=en&q=michaels+fairmont%2Bpkwy.%2B%26%2Bsam%2Bhouston%2Bpkwy.&sourceid=chrome&ie=UTF-8,https://www.google.com/search?hl=en&q=michaels+fairmont%2Bpkwy.%2B%26%2Bsam%2Bhouston%2Bpkwy.&sourceid=chrome&ie=UTF-8,,http://locations.michaels.com/tx/pasadena/9912/?utm_source=Google&amp;utm_medium=Maps&amp;utm_campaign=Google+Places,4.4,923,,"Craft store in Pasadena, Texas",Chain retailer carrying art & hobby supplies plus home decor (most offer classes & custom framing).,"[[[6, [0, 0, 0, 0, 23, 48, 78, 100, 100, 84, 67, 54, 34, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 15, 24, 36, 47, 54, 52, 44, 46, 59, 41, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 11, 22, 35, 47, 56, 57, 51, 40, 54, 48, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 18, 30, 43, 53, 58, 56, 47, 36, 43, 51, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 17, 30, 44, 55, 58, 54, 51, 57, 59, 42, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 20, 34, 48, 62, 73, 79, 74, 66, 66, 47, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 21, 39, 59, 76, 82, 81, 85, 93, 81, 0, 0, 0, 0, 0, 0]]]]",,"{'Wednesday': '9AM–7PM', 'Thursday': '9AM–7PM', 'Friday': '9AM–7PM', 'Saturday': '9AM–7PM', 'Sunday': '10AM–7PM', 'Monday': '9AM–7PM', 'Tuesday': '9AM–7PM'}",,(281) 998-2221,,,,,,2020-07-22 19:17:09.849280
29,102370,Michaels,Northern Blvd. & Shelter Rock Rd.,Manhasset,NY,11030,40.7924,-73.6945,Michaels,"1350 Northern Blvd, Manhasset, NY 11030",https://www.google.com/search?hl=en&q=michaels+northern%2Bblvd.%2B%26%2Bshelter%2Brock%2Brd.&sourceid=chrome&ie=UTF-8,https://www.google.com/search?hl=en&q=michaels+northern%2Bblvd.%2B%26%2Bshelter%2Brock%2Brd.&sourceid=chrome&ie=UTF-8,,http://locations.michaels.com/ny/manhasset/4736/?utm_source=Google&amp;utm_medium=Maps&amp;utm_campaign=Google+Places,4.3,499,,"Craft store in Manhasset, New York",Chain retailer carrying art & hobby supplies plus home decor (most offer classes & custom framing).,"[[[6, [0, 0, 0, 0, 10, 18, 25, 28, 27, 21, 21, 25, 10, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 15, 22, 30, 31, 27, 19, 15, 18, 22, 12, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 13, 13, 13, 18, 22, 25, 28, 31, 25, 15, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 6, 7, 10, 22, 37, 40, 28, 18, 24, 24, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 22, 27, 36, 48, 62, 68, 60, 43, 34, 28, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 33, 50, 63, 74, 78, 75, 60, 39, 22, 63, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 7, 16, 28, 62, 100, 93, 66, 68, 74, 0, 0, 0, 0, 0, 0]]]]",,"{'Wednesday': '9AM–7PM', 'Thursday': '9AM–7PM', 'Friday': '9AM–7PM', 'Saturday': '9AM–7PM', 'Sunday': '10AM–7PM', 'Monday': '9AM–7PM', 'Tuesday': '9AM–7PM'}",,(516) 627-2875,,,,,,2020-07-22 19:17:10.066338
30,116930,Ross Dress for Less,State Hwy. 249 & Lakewood Crossing Dr.,Houston,TX,77377,30.010307,-95.590285,Ross Dress for Less,"6610 Edwardsville Crossing Dr, Edwardsville, IL 62025",https://www.google.com/search?hl=en&q=ross%2Bdress%2Bfor%2Bless+state%2Bhwy.%2B249%2B%26%2Blakewood%2Bcrossing%2Bdr.&sourceid=chrome&ie=UTF-8,https://www.google.com/search?hl=en&q=ross%2Bdress%2Bfor%2Bless+state%2Bhwy.%2B249%2B%26%2Blakewood%2Bcrossing%2Bdr.&sourceid=chrome&ie=UTF-8,,http://www.rossstores.com/,4.1,572,$,"Clothing store in Edwardsville, Illinois","Retail chain selling brand-name clothing, shoes, accessories & housewares at discount prices.","[[[6, [0, 0, 0, 0, 14, 53, 71, 41, 33, 50, 58, 46, 26, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 1, 7, 17, 26, 23, 14, 19, 28, 21, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 23, 35, 32, 23, 23, 28, 28, 21, 10, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 7, 21, 39, 42, 44, 50, 50, 37, 19, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 26, 50, 42, 21, 25, 48, 62, 48, 21, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 33, 57, 69, 62, 42, 39, 55, 67, 51, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 0, 100, 39, 64, 89, 89, 67, 42, 62, 67, 0, 0, 0, 0, 0]]]]",,"{'Wednesday': '10AM–8PM', 'Thursday': '10AM–8PM', 'Friday': '10AM–8PM', 'Saturday': '10AM–8PM', 'Sunday': '10AM–8PM', 'Monday': '10AM–8PM', 'Tuesday': '10AM–8PM'}",,(618) 692-2129,,,,,,2020-07-22 19:17:10.106105
31,113550,Michaels,FM 529 & Hwy. 6,Houston,TX,77084,29.876634000000003,-95.646313,Michaels,"6823 Hwy 6 N, Houston, TX 77084",https://www.google.com/search?hl=en&q=michaels+fm%2B529%2B%26%2Bhwy.%2B6&sourceid=chrome&ie=UTF-8,https://www.google.com/search?hl=en&q=michaels+fm%2B529%2B%26%2Bhwy.%2B6&sourceid=chrome&ie=UTF-8,,http://locations.michaels.com/tx/houston/1103/?utm_source=Google&amp;utm_medium=Maps&amp;utm_campaign=Google+Places,4.4,587,,"Craft store in Houston, Texas",Chain retailer carrying art & hobby supplies plus home decor (most offer classes & custom framing).,"[[[6, [0, 0, 0, 0, 33, 71, 64, 72, 97, 88, 73, 66, 32, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 13, 30, 51, 63, 60, 50, 48, 54, 51, 33, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 16, 34, 53, 60, 52, 44, 50, 60, 54, 32, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 23, 44, 46, 53, 67, 63, 49, 52, 61, 46, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 16, 32, 51, 69, 79, 75, 60, 49, 65, 63, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 16, 53, 75, 72, 82, 85, 75, 74, 67, 37, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 25, 66, 96, 98, 100, 100, 80, 72, 90, 0, 0, 0, 0, 0, 0]]]]",,"{'Wednesday': '9AM–7PM', 'Thursday': '9AM–7PM', 'Friday': '9AM–7PM', 'Saturday': '9AM–7PM', 'Sunday': '10AM–7PM', 'Monday': '9AM–7PM', 'Tuesday': '9AM–7PM'}",,(281) 463-9826,,,,,,2020-07-22 19:17:10.695918
32,111001,Michaels,W. 7th St. & Carroll St.,Fort Worth,TX,76107,32.754133,-97.352386,Michaels,"359 Carroll St, Fort Worth, TX 76107",https://www.google.com/search?hl=en&q=michaels+w.%2B7th%2Bst.%2B%26%2Bcarroll%2Bst.&sourceid=chrome&ie=UTF-8,https://www.google.com/search?hl=en&q=michaels+w.%2B7th%2Bst.%2B%26%2Bcarroll%2Bst.&sourceid=chrome&ie=UTF-8,,http://locations.michaels.com/tx/fort-worth/1160/?utm_source=Google&amp;utm_medium=Maps&amp;utm_campaign=Google+Places,4.4,514,,"Craft store in Fort Worth, Texas",Chain retailer carrying art & hobby supplies plus home decor (most offer classes & custom framing).,"[[[6, [0, 0, 0, 0, 18, 35, 56, 76, 84, 76, 57, 36, 18, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 13, 27, 40, 45, 43, 44, 53, 59, 49, 27, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 17, 32, 46, 54, 50, 45, 52, 69, 62, 31, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 20, 43, 67, 78, 69, 51, 50, 68, 71, 44, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 16, 33, 52, 64, 63, 54, 53, 68, 73, 48, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 24, 37, 51, 60, 64, 64, 67, 74, 73, 54, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 16, 34, 51, 64, 83, 100, 90, 64, 59, 0, 0, 0, 0, 0, 0]]]]",,"{'Wednesday': '9AM–7PM', 'Thursday': '9AM–7PM', 'Friday': '9AM–7PM', 'Saturday': '9AM–7PM', 'Sunday': '10AM–7PM', 'Monday': '9AM–7PM', 'Tuesday': '9AM–7PM'}",,(817) 332-1002,,,,,,2020-07-22 19:17:10.816418
33,114460,Michaels,Dr. Martin Luther King Jr. Pkwy. & E. 20th St.,Chico,CA,95928,39.723348,-121.809376,Michaels,"2041 Dr Martin Luther King Jr Pkwy, Chico, CA 95928, United States",https://www.google.com/search?hl=en&q=michaels+dr.%2Bmartin%2Bluther%2Bking%2Bjr.%2Bpkwy.%2B%26%2Be.%2B20th%2Bst.&sourceid=chrome&ie=UTF-8,https://www.google.com/search?hl=en&q=michaels+dr.%2Bmartin%2Bluther%2Bking%2Bjr.%2Bpkwy.%2B%26%2Be.%2B20th%2Bst.&sourceid=chrome&ie=UTF-8,,http://locations.michaels.com/ca/chico/9184/?utm_source=Google&amp;utm_medium=Maps&amp;utm_campaign=Google+Places,4.3,740,,"Craft store in Chico, California",Chain retailer carrying art & hobby supplies plus home decor (most offer classes & custom framing).,"[[[6, [0, 0, 0, 0, 35, 50, 60, 67, 76, 83, 76, 50, 23, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 15, 32, 53, 67, 68, 61, 55, 52, 40, 21, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 9, 21, 40, 58, 64, 57, 54, 64, 51, 19, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 11, 29, 55, 74, 71, 50, 40, 51, 49, 22, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 14, 36, 63, 70, 56, 49, 54, 51, 33, 13, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 24, 44, 64, 73, 68, 59, 64, 73, 53, 21, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 18, 49, 83, 89, 81, 89, 100, 84, 50, 0, 0, 0, 0, 0, 0]]]]",,"{'Wednesday': '9AM–7PM', 'Thursday': '9AM–7PM', 'Friday': '9AM–7PM', 'Saturday': '9AM–7PM', 'Sunday': '10AM–7PM', 'Monday': '9AM–7PM', 'Tuesday': '9AM–7PM'}",,+1 530-343-1864,,,,,,2020-07-22 19:17:10.948812
34,111100,Michaels,William Penn Hwy. & Mall Blvd.,Monroeville,PA,15146,40.436896999999995,-79.786386,Michaels,"3759 William Penn Hwy, Monroeville, PA 15146, United States",https://www.google.com/search?hl=en&q=michaels+william%2Bpenn%2Bhwy.%2B%26%2Bmall%2Bblvd.&sourceid=chrome&ie=UTF-8,https://www.google.com/search?hl=en&q=michaels+william%2Bpenn%2Bhwy.%2B%26%2Bmall%2Bblvd.&sourceid=chrome&ie=UTF-8,,http://locations.michaels.com/pa/monroeville/9990/?utm_source=Google&amp;utm_medium=Maps&amp;utm_campaign=Google+Places,4.3,509,,"Craft store in Monroeville, Pennsylvania",Chain retailer carrying art & hobby supplies plus home decor (most offer classes & custom framing).,"[[[6, [0, 0, 0, 0, 19, 35, 45, 59, 67, 59, 39, 20, 8, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 7, 19, 34, 38, 32, 32, 44, 52, 38, 17, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 3, 15, 28, 28, 27, 34, 37, 35, 30, 17, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 3, 13, 27, 36, 38, 40, 42, 40, 32, 19, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 7, 15, 25, 34, 39, 38, 38, 44, 44, 25, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 27, 40, 52, 60, 63, 63, 67, 73, 65, 40, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 5, 26, 53, 63, 85, 100, 75, 53, 73, 0, 0, 0, 0, 0, 0]]]]",,"{'Wednesday': '9am–7pm', 'Thursday': '9am–7pm', 'Friday': '9am–7pm', 'Saturday': '9am–7pm', 'Sunday': '10am–7pm', 'Monday': '9am–7pm', 'Tuesday': '9am–7pm'}",,+1 412-856-6040,,,,,,2020-07-22 19:17:10.972947
35,114510,Michaels,Dublin Blvd. & Regional St.,Dublin,CA,94568,37.702554,-121.931699,Michaels,"7890 Dublin Blvd, Dublin, CA 94568",https://www.google.com/search?hl=en&q=michaels+dublin%2Bblvd.%2B%26%2Bregional%2Bst.&sourceid=chrome&ie=UTF-8,https://www.google.com/search?hl=en&q=michaels+dublin%2Bblvd.%2B%26%2Bregional%2Bst.&sourceid=chrome&ie=UTF-8,,http://locations.michaels.com/ca/dublin/9443/?utm_source=Google&amp;utm_medium=Maps&amp;utm_campaign=Google+Places,4.2,603,,"Craft store in Dublin, California",Chain retailer carrying art & hobby supplies plus home decor (most offer classes & custom framing).,"[[[6, [0, 0, 0, 0, 6, 8, 10, 9, 7, 7, 10, 13, 8, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 18, 23, 26, 32, 43, 51, 47, 34, 34, 43, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 36, 48, 31, 26, 47, 50, 33, 48, 75, 51, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 12, 20, 27, 31, 32, 37, 44, 47, 37, 20, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 10, 16, 24, 30, 32, 32, 37, 56, 62, 37, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 19, 27, 34, 35, 34, 41, 66, 71, 64, 55, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 24, 46, 67, 72, 65, 79, 100, 66, 55, 0, 0, 0, 0, 0, 0]]]]",,"{'Wednesday': '9AM–7PM', 'Thursday': '9AM–7PM', 'Friday': '9AM–7PM', 'Saturday': '9AM–7PM', 'Sunday': '10AM–7PM', 'Monday': '9AM–7PM', 'Tuesday': '9AM–7PM'}",,(925) 829-2265,,,,,,2020-07-22 19:17:11.019343
36,113760,Michaels,Montgomery Rd. & Long Gate Blvd.,Ellicott City,MD,21043,39.251594,-76.817764,Michaels,"4360 Montgomery Rd, Ellicott City, MD 21043",https://www.google.com/search?hl=en&q=michaels+montgomery%2Brd.%2B%26%2Blong%2Bgate%2Bblvd.&sourceid=chrome&ie=UTF-8,https://www.google.com/search?hl=en&q=michaels+montgomery%2Brd.%2B%26%2Blong%2Bgate%2Bblvd.&sourceid=chrome&ie=UTF-8,,http://locations.michaels.com/md/ellicott-city/8815/?utm_source=Google&amp;utm_medium=Maps&amp;utm_campaign=Google+Places,4.4,621,,"Craft store in Ellicott City, Maryland",Chain retailer carrying art & hobby supplies plus home decor (most offer classes & custom framing).,"[[[6, [0, 0, 0, 0, 23, 55, 76, 83, 85, 73, 49, 25, 10, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 11, 22, 33, 41, 44, 48, 58, 60, 41, 16, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 14, 22, 28, 30, 30, 42, 54, 51, 58, 32, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 8, 25, 40, 40, 45, 54, 46, 42, 48, 32, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 7, 17, 33, 48, 57, 57, 54, 50, 39, 21, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 10, 26, 48, 65, 65, 50, 50, 88, 90, 34, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 13, 50, 71, 63, 82, 98, 94, 100, 83, 0, 0, 0, 0, 0, 0]]]]",,"{'Wednesday': '9AM–7PM', 'Thursday': '9AM–7PM', 'Friday': '9AM–7PM', 'Saturday': '9AM–7PM', 'Sunday': '10AM–7PM', 'Monday': '9AM–7PM', 'Tuesday': '9AM–7PM'}",,(410) 480-8140,,,,,,2020-07-22 19:17:11.276101
37,115690,Michaels,Edwards Ferry Rd. NE & Leesburg Bypass,Leesburg,VA,20176,39.112379,-77.534959,Michaels,"1019 A Edwards Ferry Rd NE, Leesburg, VA 20176",https://www.google.com/search?hl=en&q=michaels+edwards%2Bferry%2Brd.%2Bne%2B%26%2Bleesburg%2Bbypass&sourceid=chrome&ie=UTF-8,https://www.google.com/search?hl=en&q=michaels+edwards%2Bferry%2Brd.%2Bne%2B%26%2Bleesburg%2Bbypass&sourceid=chrome&ie=UTF-8,,http://locations.michaels.com/va/leesburg/2756/?utm_source=Google&amp;utm_medium=Maps&amp;utm_campaign=Google+Places,4.3,208,,"Craft store in Leesburg, Virginia",Chain retailer carrying art & hobby supplies plus home decor (most offer classes & custom framing).,"[[[6, [0, 0, 0, 0, 8, 37, 81, 96, 74, 67, 75, 60, 25, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 10, 29, 44, 39, 29, 34, 44, 39, 39, 34, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 24, 31, 37, 43, 44, 43, 37, 53, 72, 34, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 18, 29, 36, 39, 37, 34, 36, 44, 43, 22, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 10, 20, 36, 50, 53, 44, 32, 31, 32, 17, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 17, 29, 43, 55, 60, 55, 44, 32, 20, 13, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 12, 37, 77, 98, 81, 53, 65, 100, 75, 0, 0, 0, 0, 0, 0]]]]",,"{'Wednesday': '9AM–7PM', 'Thursday': '9AM–7PM', 'Friday': '9AM–7PM', 'Saturday': '9AM–7PM', 'Sunday': '10AM–7PM', 'Monday': '9AM–7PM', 'Tuesday': '9AM–7PM'}",,(703) 669-8081,,,,,,2020-07-22 19:17:11.287176
38,117500,Michaels,Grand Parkway & Kuykendahl Rd.,Spring,TX,77389,30.0877,-95.5222,Michaels,"6545 N Grand Parkway W, #100, Spring, TX 77389",https://www.google.com/search?hl=en&q=michaels+grand%2Bparkway%2B%26%2Bkuykendahl%2Brd.&sourceid=chrome&ie=UTF-8,https://www.google.com/search?hl=en&q=michaels+grand%2Bparkway%2B%26%2Bkuykendahl%2Brd.&sourceid=chrome&ie=UTF-8,,http://locations.michaels.com/tx/spring/1309/?utm_source=Google&amp;utm_medium=Maps&amp;utm_campaign=Google+Places,4.5,542,,"Craft store in Harris County, Texas",Chain retailer carrying art & hobby supplies plus home decor (most offer classes & custom framing).,"[[[6, [0, 0, 0, 0, 21, 60, 100, 97, 82, 80, 72, 54, 33, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 27, 40, 47, 50, 57, 63, 60, 60, 62, 42, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 14, 28, 43, 55, 66, 75, 76, 64, 67, 40, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 17, 28, 35, 37, 47, 72, 85, 67, 73, 50, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 25, 38, 47, 51, 55, 57, 52, 42, 46, 40, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 19, 35, 52, 62, 63, 61, 62, 64, 58, 42, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 15, 33, 59, 85, 100, 96, 81, 85, 97, 0, 0, 0, 0, 0, 0]]]]",,"{'Wednesday': '9AM–7PM', 'Thursday': '9AM–7PM', 'Friday': '9AM–7PM', 'Saturday': '9AM–7PM', 'Sunday': '10AM–7PM', 'Monday': '9AM–7PM', 'Tuesday': '9AM–7PM'}",,(281) 528-4702,,,"[{'source': '5/5', 'rating': '', 'num_reviews': None}]",,,2020-07-22 19:17:11.811431
39,117430,Michaels,213 Crossroads Blvd. ,Cary,NC,27518,35.761274,-78.737858,Michaels,"340 Crossroads Blvd, Cary, NC 27511",https://www.google.com/search?hl=en&q=michaels+213%2Bcrossroads%2Bblvd.&sourceid=chrome&ie=UTF-8,https://www.google.com/search?hl=en&q=michaels+213%2Bcrossroads%2Bblvd.&sourceid=chrome&ie=UTF-8,,http://locations.michaels.com/nc/cary/2122/?utm_source=Google&amp;utm_medium=Maps&amp;utm_campaign=Google+Places,4.3,708,,"Craft store in Cary, North Carolina",Chain retailer carrying art & hobby supplies plus home decor (most offer classes & custom framing).,"[[[6, [0, 0, 0, 0, 13, 34, 63, 82, 77, 69, 72, 41, 7, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 12, 20, 29, 37, 44, 49, 51, 43, 28, 13, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 7, 16, 29, 43, 51, 51, 52, 53, 40, 18, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 9, 16, 29, 44, 56, 57, 53, 56, 42, 14, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 15, 25, 36, 44, 49, 51, 53, 50, 37, 19, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 12, 27, 50, 66, 68, 61, 64, 70, 57, 29, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 10, 30, 65, 92, 94, 90, 100, 96, 63, 0, 0, 0, 0, 0, 0]]]]",,"{'Wednesday': '9AM–7PM', 'Thursday': '9AM–7PM', 'Friday': '9AM–7PM', 'Saturday': '9AM–7PM', 'Sunday': '10AM–7PM', 'Monday': '9AM–7PM', 'Tuesday': '9AM–7PM'}",,(919) 851-6001,,,,,,2020-07-22 19:17:11.842355
40,116650,Michaels,E. Cactus Rd. & N.Tatum Blvd.,Phoenix,AZ,85032,33.596796000000005,-111.979122,Michaels,"4727 E Cactus Rd, Phoenix, AZ 85032",https://www.google.com/search?hl=en&q=michaels+e.%2Bcactus%2Brd.%2B%26%2Bn.tatum%2Bblvd.&sourceid=chrome&ie=UTF-8,https://www.google.com/search?hl=en&q=michaels+e.%2Bcactus%2Brd.%2B%26%2Bn.tatum%2Bblvd.&sourceid=chrome&ie=UTF-8,,http://locations.michaels.com/az/phoenix/9888/?utm_source=Google&amp;utm_medium=Maps&amp;utm_campaign=Google+Places,4.3,562,,"Craft store in Phoenix, Arizona",Chain retailer carrying art & hobby supplies plus home decor (most offer classes & custom framing).,"[[[6, [0, 0, 0, 0, 68, 90, 100, 86, 63, 36, 40, 63, 22, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 31, 50, 54, 50, 50, 54, 59, 54, 31, 13, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 22, 27, 36, 40, 40, 36, 36, 40, 36, 22, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 13, 22, 36, 40, 45, 50, 50, 45, 36, 22, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 9, 13, 22, 36, 45, 54, 59, 54, 45, 31, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 22, 27, 27, 27, 27, 63, 22, 31, 36, 22, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 9, 27, 59, 81, 72, 63, 81, 95, 68, 0, 0, 0, 0, 0, 0]]]]",,"{'Wednesday': '9AM–7PM', 'Thursday': '9AM–7PM', 'Friday': '9AM–7PM', 'Saturday': '9AM–7PM', 'Sunday': '10AM–7PM', 'Monday': '9AM–7PM', 'Tuesday': '9AM–7PM'}",,(602) 765-3032,,,"[{'source': '5/5', 'rating': '', 'num_reviews': None}]",,,2020-07-22 19:17:11.882369
41,115890,Michaels,W. Flagler St. & NW 82nd Ave.,Miami,FL,33144,25.771598,-80.330371,Michaels,"8287 W Flagler St, Miami, FL 33144",https://www.google.com/search?hl=en&q=michaels+w.%2Bflagler%2Bst.%2B%26%2Bnw%2B82nd%2Bave.&sourceid=chrome&ie=UTF-8,https://www.google.com/search?hl=en&q=michaels+w.%2Bflagler%2Bst.%2B%26%2Bnw%2B82nd%2Bave.&sourceid=chrome&ie=UTF-8,,http://locations.michaels.com/fl/miami/9546/?utm_source=Google&amp;utm_medium=Maps&amp;utm_campaign=Google+Places,4.5,1726,,"Craft store in the Fountainbleau, Florida",Chain retailer carrying art & hobby supplies plus home decor (most offer classes & custom framing).,"[[[6, [0, 0, 0, 0, 17, 35, 55, 67, 65, 61, 68, 61, 30, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 15, 31, 52, 69, 73, 62, 43, 37, 51, 34, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 17, 32, 49, 62, 65, 58, 53, 58, 54, 31, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 30, 52, 68, 69, 59, 52, 52, 52, 68, 49, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 26, 41, 51, 56, 59, 61, 55, 47, 65, 58, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 24, 40, 58, 71, 76, 71, 66, 81, 95, 58, 0, 0, 0, 0, 0]], [6, [0, 0, 0, 26, 49, 77, 97, 100, 85, 70, 77, 90, 0, 0, 0, 0, 0, 0]]]]",,"{'Wednesday': '9AM–7PM', 'Thursday': '9AM–7PM', 'Friday': '9AM–7PM', 'Saturday': '9AM–7PM', 'Sunday': '10AM–7PM', 'Monday': '9AM–7PM', 'Tuesday': '9AM–7PM'}",,(305) 266-7033,,,,,,2020-07-22 19:17:12.012364
